id,pid,feedback_date,rating,feedback
95,SKTEC88WSNYJKWY7,4/3/2014,3,"This works as a case, and matches the color of the kindle nicely. The main feature I wanted was the stand, however. It is only one corner flap, as pictured. I incorrectly assumed there might be slightly more technology involved. There is no stop or anything to keep it from going completely flat backward. Starting out, my kindle would sit at a nice 70 degree or so angle from the table, but now my kindle will sit at maybe 30 degrees off the table. Eventually it will just go flat. I've had it for maybe 3 weeks. If the stand feature is important to you, get a different case."
96,SKTEC88WSNYJKWY7,4/3/2014,1,"I liked the case but unfortunately I purchased the wrong one for my Kindle, my fault. Amazon, as usual, there was no problem getting a refund."
97,SKTEC88WSNYJKWY7,4/3/2014,2,"I'm loving my new Fire 7. I was looking for another Fire 6, and since it was not available and this 7 is only a little larger, comes in great colors, AND has Alexa - I was hooked and couldn't wait for it to arrive."
98,SKTEC88WSNYJKWY7,4/4/2014,5,"While this case fits a 7th Gen Fire perfectly, there is no comfortable way to hold it and it doesn't stand up on it's own for viewing. Returning to try another style"
99,SKTEC88WSNYJKWY7,9/3/2014,4,Good looking and works well. If you're having trouble standing it up vertically or horizontally check out Amazon's video (link below). My only slight quibble is that I find the Fire 7 slippery (it's fallen out of my hand) and I was hoping this case might have more of a grippy material.
100,SKTEC88WSNYJKWY7,9/2/2014,3,Fits beautifully - snug and sweet.
101,SKTEC88WSNYJKWY7,6/24/2014,3,Love the color of the cas and seems to protect well. Loving this case.
102,VANDZY4YZFPEG85T,4/29/2014,5,"This is a good case that provides adequate protection for your new 8 inch 2017 Kindle Fire. Inside it features a plastic frame that you snap your Kindle into. The frame solidly holds your Kindle into place and also covers the corners of the tablet and protects it during drops. The case weighs in at 4.66 ounces.The exterior of the case is a fiber cover that looks stylish. It is available in canary yellow, charcoal black, cobalt blue, marine blue and punch red. The one in my video is marine blue. The top cover has magnets in it that hold the cover closed and also tightly attach it to the back surface of the case when the cover is fully opened.The cover also has magnets in it that turn off the tablet when you close the cover and turn it on when you open the cover. I like that feature as it helps to conserve battery power. The inside surface of the cover is a micro fiber material and that protects your tablet screen from scratches when the cover is closed.I like that the micro SD card slot is covered when the tablet is installed in the case. That helps to protect the SD card from being lost or quickly stolen. A large memory size SD card can cost 47 to almost 100 and the added security is helpful.The tablets speakers are uncovered when the tablet is opened and when it is properly stood up in the landscape mode so you can watch a video. I show this in my product video. All of the top controls and ports are available while the tablet is in the case. That includes the volume controls, the headphone jack, the microphone, the power charging port and the power on/off button.The cover flap can be partially folded to allow you to stand the tablet into the portrait mode or in the landscape mode for reading, browsing the Internet or watching movies.Read more"
103,VANDZY4YZFPEG85T,4/3/2014,1,This is a horrible an overpriced case. I've had this case for less than two weeks and it's already coming apart. The little rubber stitching around the case is falling off
104,VANDZY4YZFPEG85T,4/30/2014,5,"As with other recent Fire covers by Amazon, the cover has a snap-in plastic shell that holds the Fire securely and will not let it fall out. (I've used plastic shells similar to this for years with my Kindles and Kindle Fires, and none of them has ever slipped out.)Another feature that I look for is Auto Wake/Sleep, which automatically wakes the tablet when you open the cover and puts it to sleep when the cover is closed. It's a very useful feature that helps to extend battery life, since you don't have to remember to hit the power switch when you close the cover. It's also a huge convenience feature.Other comments:* All of the Fire's ports and controls are on top of the Fire, which is open on the case. The speakers are covered, but when the case is opened, they're uncovered. Note that the cover does block the micro SD card port on the side.* The microfiber inside of the top cover helps prevent scratches to the display screen.* The front cover can be folded to act as a viewing stand. It's a nice feature, especially for watching videos.* With the cover folded back on itself, the rear camera is blocked. To use the camera, you'll have to keep the cover open. But honestly, how often are you going to use the Fire's rear camera, which at 2 MP is pretty lame."
105,VANDZY4YZFPEG85T,4/29/2014,2,"I have purchased several Amazon Fire cases in the past and have been delighted in the streamlined design and the vinyl covering. Very easy to keep clean. This new design for the fire HD 8 is FABRIC. How long do you imagine a yellow fabric cover is going to stay clean I cannot see any easy way to clean it, like I do with the vinyl covers. I bought one for myself as well as my Mother. I will keep them but I sure hope they don't turn around and produce vinyl ones after all the concerns I am sure will be coming. I won't be able to afford two more."
106,VANDZY4YZFPEG85T,5/2/2014,5,"Has the basics covered: Secure hold, access to all ports, camera etc. Folds flat and holds magnetically if you want to read, but dangles freely if you want to use the camera. Feels secure.Better than expected: Other Kindle cases have been a bit insecure when used as stands, especially in portrait mode. This one is quite secure.Worse than expected: The textured front cover looks fine and feels nice but any slight stain from kids' food crumbs and the like stains immediately and due to the texturing cannot be wiped off. Even a bristled brush left some noticeable residue on the pale yellow one. Word of advice - unless you are both an OCD neat freak and very careful where you put this thing down, go for a darker color. Expensive - what do you expect for a new captive device"
107,VANDZY4YZFPEG85T,4/30/2014,2,"I like the case for the primary reason that I bought it--to protect my new kindle, but as a stand it has its drawbacks. I am not comfortable at all with trying to use it in the vertical position, and in the horizontal it is stable enough for watching movies or videos, but at home I have another stand that I use if I am playing any of my games on the tablet. Good price, and I am pleased with it as protection for my tablet. Not near as pleased with it as a viable stand."
108,LJGEB2KMCMMHHFC7,4/4/2014,4,"1. While a great idea to make the cover self-standing, it's annoying that it's floppy when not in use.2. I bought the cover because my first Kindle didn't have a cover and often got left on, wearing down the battery. My second Kindle cover had the convenient feature of automatically opening and closing the device. So I wanted that feature on my third Kindle. Even though I think it's over priced, I like the convenience.3. My other cover was black, which often got lost on dark surfaces. This time I got the denim blue, so it's much easier to find from a distance."
109,LJGEB2KMCMMHHFC7,4/29/2014,3,"Fits well, the easel stand is a little flimsy and the Cobalt Purple is really blue, but for protection it works well."
110,LJGEB2KMCMMHHFC7,5/1/2014,3,"The case does what it is supposed to do. I think because I bought the tablet, Amazon should have reduced the price of case. Too pricey but I wanted a perfectly fitted case and not something that would or would not be compatible."
111,CRGE6A53UX7CJMXX,9/3/2014,4,"it's a nice color, it fits the fire8 very well, however, i cannot stand it on it's side, unless I reverse the fire8, and put the right side on the bottom. The stand does not work on it's left side the way the diagram shows."
112,CRGE6A53UX7CJMXX,4/10/2014,4,"My primary concern is the price when comparing to other solutions. Nevertheless, has received the and installed the product I believe that I meets my specific needs and expectation. This case is unlikely to protect my Fire HD in a 5-foot drop. It does, however, protect my kindle from spills and low drops. What I want and what I have is the ability to, without forethought, turn off the Kindle when the cover is closed to save power. Moreover, whether by design or oversight the fact that the SD Card is covered (e.g. you need to remove the case to access the SD slot) this is a good thing. All in all I am impressed with product 's fit (e.g. the camera hole is perfectly aligned.), the tablet speakers are well positioned for audio and the case folds into both landscape and portrait support positions,Bottom-line I'm happy with the purchase and can recommend it to others for consideration."
113,CRGE6A53UX7CJMXX,4/4/2014,5,"I've had the new Fire HD 8 with the case for about a week. I use it exclusively for reading and listening to audiobooks. So far my only issue with the tablet is the volume drops when the cover is closed. Why is that There is no reason I can think of why my volume needs should change because I closed the lid. BTW, the marine blue is lovely. The speakers are located along the left side of the device so when you close the table case the sound quality which is already mediocre, is noticeably diminished. This is a design flaw that needs to be fixed. I purchased this tablet to replace an impaired ipad mini. For the price, the Fire tablet is a reasonable replacement."
114,CRGE6A53UX7CJMXX,4/29/2014,4,"As a Kindle case, this works, but it's got a few too many negatives.To the good, it's nice and thick, meaning it gives good protection, and your Kindle snaps into it rather than just sitting in it like my 7 HDX's magnetic case, meaning your Kindle won't fall out if you tip it too far.However.1. I hate the flap this has for propping it up. Maybe I was spoiled by my last Kindle's case, but I had one of the magnetic origami ones, and the case folded into a very solid support that would hold the Kindle up on either of the long sides. This one's flap isn't magnetic, and it's just one diagonal fold, which makes gives far less support. The thing tips over or collapses more than I'd like it to, and if I want to read in landscape orientation (i.e. the long sides go left to right rather than up and down), the top and bottom aren't interchangeable. That wouldn't normally be a problem, but...2. There's a camera on the back of the Kindle 8, and the case has a hole for it. The problem is, there's only one hole, which means there's a right way and a wrong way to put the Kindle into it. Like I said, none of this would normally be a problem, except I sometimes use it while it's charging, and my outlet is on the left side of the bed. Naturally, the stand puts the USB thing on the right side of the Kindle. Assuming I don't want to cover the camera, I can either prop it up while I read, or let it charge while I read, but not both. (I'll probably order a longer USB cable, but the one the Kindle comes with is too short to wrap around to the other side.) I wish they'd punched two holes in the back and given us options for which direction the Kindle fits.3. It's got a canvassy sort of fabric covering rather than a hard plastic one like my last case.Read more"
115,KTAEHE9KEZBBQHYA,9/2/2014,5,"Good cover love the standing feature, one big flaw.... It need cut outs for the speakers when shut....Music still plays when active and cover closed to protect screen but there are no cut outs for the speakers thus destroying the sound..... This is a huge design flaw for the case."
116,KTAEHE9KEZBBQHYA,4/4/2014,4,"In this day and age of rectangles with screens being covered in various ways, its perplexing that you can mess up something as basic as this. It covers the Fire fine. The fit is snug and snaps into place no problem. A hidden magnet auto-wakes/sleeps the display when you open/close it. The fabric collects cat hair like a pair of cheap black pants. Yet worst of all is the fold on the back does an awful job of propping up fire when you want to use it hands free. You can get it to stay, but it often slides out, or just puts the fire at a slightly weird angle. Whether it's in portrait or landscape orientation, the stand on the back is so wonky, that you're better off just using a jar of peanut butter and a couple pieces of chewing gum to get it to stay in place."
117,KTAEHE9KEZBBQHYA,5/1/2014,4,"Over the years, I've tried a variety of cases for the various models of Kindle and Fire tablet that I've purchased from Amazon. While I've found a few third party covers that have been durable and attractive, I found myself coming back to Amazon's own product when I purchased one of their new 8 Fire HD tablets, and I'm pleased with it.This is a very good quality cover, it fits well, and it provides support to the tablet both in landscape and portrait orientation. It's made of fabric on the outside, with a microfiber inner lining to protect the screen of the tablet when the cover is closed. It matches the color of the Fire tablet perfectly.My only hesitation in purchasing it was the price - the case all by itself is nearly half the price of the Fire tablet! But I suppose that says more about how cheap the tablet is, than how expensive the case is (kind of).Still, I decided to spend the money for this case. The tablet needs the protection and I know from experience that Amazon's cases are durable and will last for a long time (I've used my original Kindle Paperwhite - first generation model - with the Amazon leather case since it was first purchased).I'll post some photos of the cover to show how it is packaged and how it looks on the tablet. I'm very satisfied with it. Notice how the speakers are visible at the top of the tablet when it is propped up in landscape mode."
118,KTAEHE9KEZBBQHYA,5/4/2014,3,"When I purchased my Kindle Fire HD 8, this was the recommended case at checkout. I purchased it thinking that an Amazon sourced cased should work and fit well. I'm very happy with my choice of this case both with its style/look and function. The price is much lower than that of the case in which I keep my Kindle Paperwhite but is still fairly expensive given the cost of the Fire.To my match my black Kindle Fire, I chose the charcoal black version which is actually a tweed style look in various shades of gray and black. It has the look and feel of fabric versus the plastic covers I have used on my Paperwhite. The inside is a black microfiber cloth for screen protection. It does not have an internal pocket. My Kindle Fire fits securely in the plastic shell and can stand both landscape and portrait with a flip of the case.The case has a magnetic cover which keeps it shut or open without the front cover having to be held manually in place. Whether the case is open or closed, the ports for charging, the MicroSD port and headphones as well as the control function buttons are exposed. When it is closed, the cover covers the speakers and the front facing camera lens. When the cover is fully open and folded to the back, the rear camera lens is covered (the front facing lens is fully exposed when the case is open.) If you wish to use the camera for photos or video while it is in the case, you can hold the front cover in your off-hand while it is in use.As I have a tendency to leave my Paperwhite on (and run down the battery fairly regularly), I appreciate that this cover automatically turns itself off and on when you close or open it."
119,KTAEHE9KEZBBQHYA,4/3/2014,4,"This is an improvement over the Origami case we purchased for my husband's old 2013 Fire 7. He liked the case but the way it would collapse into several sections when trying to close was frustrating for me. This one has only 2 sections, so the folding issue is very minimal and it stands up well in both landscape and portrait as long as the tablet is in the correct orientation. (Just give the tablet a 180 if you can't get it to stand.) I don't usually like blue, but the marine blue of this cover and the tablet is gorgeous and they match perfectly. There is a nice texture to it that helps immensely with the grip as well as being very attractive. The cutouts are precise and allow for charging without removing the cover. I often have difficulty with close fitting hard plastic cases, but I had no trouble removing this one when I needed to. The only downside is that it does pick up a bit of lint at times. Overall, a very nice, classic case."
